latitude,longitude,altitude,geometry
55.820738,37.718229,,Point
55.820738,37.718229,,Point
55.820738,37.718229,,Point
55.820738,37.718229,,Point
55.820738,37.718229,,Point
55.820738,37.718229,,Point
55.820738,37.718229,,Point
55.820738,37.718229,,Point
55.882066,37.573501,,Point
55.677539,37.634398,,Point
55.877198,37.512425,,Point
55.756852,37.806479,,Point
55.801394,37.832027,,Point
55.801394,37.832027,,Point
55.739392,37.819397,,Point
55.739392,37.819397,,Point
55.739392,37.819397,,Point
55.739392,37.819397,,Point
55.739392,37.819397,,Point
55.739392,37.819397,,Point
55.739392,37.819397,,Point
55.633536,37.760845,,Point
55.669407,37.550504,,Point
55.877183,37.652481,,Point
55.986229,37.162746,,Point
55.761112,37.415883,,Point
55.537791,37.575693,,Point
55.858402,37.586356,,Point
55.858402,37.586356,,Point
55.887569,37.647163,,Point
55.86552,37.624651,,Point
55.86552,37.624651,,Point
55.870077,37.712318,,Point
55.870077,37.712318,,Point
55.870077,37.712318,,Point
55.870077,37.712318,,Point
55.870077,37.712318,,Point
55.870077,37.712318,,Point
55.870077,37.712318,,Point
55.870077,37.712318,,Point
55.870077,37.712318,,Point
55.870077,37.712318,,Point
55.870077,37.712318,,Point
55.803277,37.633257,,Point
55.730015,37.676843,,Point
55.730015,37.676843,,Point
55.730015,37.676843,,Point
55.730015,37.676843,,Point
55.852864,37.418712,,Point
55.852864,37.418712,,Point
55.852864,37.418712,,Point
55.852864,37.418712,,Point
55.616676,37.497063,,Point
55.616676,37.497063,,Point
55.60815,37.610431,,Point
55.60815,37.610431,,Point
55.737157,37.433445,,Point
55.737157,37.433445,,Point
55.581739,37.691243,,Point
55.581739,37.691243,,Point
55.581739,37.691243,,Point
55.581739,37.691243,,Point
55.581739,37.691243,,Point
55.723967,37.437173,,Point
55.776765,37.4902,,Point
55.776765,37.4902,,Point
55.776765,37.4902,,Point
55.776765,37.4902,,Point
55.776765,37.4902,,Point
55.776765,37.4902,,Point
55.776765,37.4902,,Point
55.849226,37.358256,,Point
55.849226,37.358256,,Point
55.849226,37.358256,,Point
55.849226,37.358256,,Point
55.849226,37.358256,,Point
55.849226,37.358256,,Point
55.849226,37.358256,,Point
55.849226,37.358256,,Point
55.994975,37.192894,,Point
55.704935,37.469764,,Point
55.704935,37.469764,,Point
55.704935,37.469764,,Point
55.674062,37.530535,,Point
55.674062,37.530535,,Point
55.674062,37.530535,,Point
55.674062,37.530535,,Point
55.692303,37.491143,,Point
55.852597,37.662201,,Point
55.86552,37.624651,,Point
55.705594,37.454861,,Point
55.705594,37.454861,,Point
55.616676,37.497063,,Point
55.68733,37.72352,,Point
55.68733,37.72352,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.69593,37.813818,,Point
55.815782,37.789178,,Point
55.790408,37.666602,,Point
55.63471,37.522522,,Point
55.605139,37.734776,,Point
55.61841,37.756578,,Point
55.61841,37.756578,,Point
55.61841,37.756578,,Point
55.61841,37.756578,,Point
55.61841,37.756578,,Point
55.61841,37.756578,,Point
55.716899,37.630544,,Point
55.716899,37.630544,,Point
55.716899,37.630544,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.607839,37.518111,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.610158,37.747927,,Point
55.547825,37.527301,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.680285,37.518991,,Point
55.680285,37.518991,,Point
55.6322,37.795888,,Point
55.6322,37.795888,,Point
55.309771,37.184495,,Point
55.809226,37.828452,,Point
55.809226,37.828452,,Point
55.809226,37.828452,,Point
55.809226,37.828452,,Point
55.853562,37.504995,,Point
55.853562,37.504995,,Point
55.853562,37.504995,,Point
55.853562,37.504995,,Point
55.853562,37.504995,,Point
55.808872,37.497746,,Point
55.808872,37.497746,,Point
55.858402,37.586356,,Point
55.858402,37.586356,,Point
55.858402,37.586356,,Point
55.858402,37.586356,,Point
55.858402,37.586356,,Point
55.858402,37.586356,,Point
55.858402,37.586356,,Point
55.858402,37.586356,,Point
55.858402,37.586356,,Point
55.724256,37.420356,,Point
55.644476,37.328009,,Point
55.877183,37.652481,,Point
55.599677,37.512892,,Point
55.599677,37.512892,,Point
55.599677,37.512892,,Point
55.599677,37.512892,,Point
55.594056,37.598115,,Point
55.594056,37.598115,,Point
55.594056,37.598115,,Point
55.594056,37.598115,,Point
55.594056,37.598115,,Point
55.853562,37.504995,,Point
55.856735,37.474345,,Point
55.856735,37.474345,,Point
55.616026,37.600244,,Point
55.616026,37.600244,,Point
55.616026,37.600244,,Point
55.616026,37.600244,,Point
55.616026,37.600244,,Point
55.86602,37.650253,,Point
55.86602,37.650253,,Point
55.86602,37.650253,,Point
55.86602,37.650253,,Point
55.86602,37.650253,,Point
55.86602,37.650253,,Point
55.86602,37.650253,,Point
55.86602,37.650253,,Point
55.86602,37.650253,,Point
55.847285,37.367544,,Point
55.847285,37.367544,,Point
55.847285,37.367544,,Point
55.847285,37.367544,,Point
55.850136,37.481999,,Point
55.428975,36.868575,,Point
55.428975,36.868575,,Point
55.428975,36.868575,,Point
55.655651,37.575109,,Point
55.465789,36.932688,,Point
55.465789,36.932688,,Point
55.867556,37.603361,,Point
55.892345,37.541395,,Point
55.892345,37.541395,,Point
55.791709,37.793759,,Point
55.732839,37.475764,,Point
55.732839,37.475764,,Point
55.732839,37.475764,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.719906,37.42845,,Point
55.719906,37.42845,,Point
55.719906,37.42845,,Point
55.677539,37.634398,,Point
55.994975,37.192894,,Point
55.985322,37.146909,,Point
55.985322,37.146909,,Point
55.985322,37.146909,,Point
55.985322,37.146909,,Point
55.985322,37.146909,,Point
55.985322,37.146909,,Point
55.825477,37.827068,,Point
55.825477,37.827068,,Point
55.825477,37.827068,,Point
55.671229,37.510116,,Point
55.799892,37.480139,,Point
55.799892,37.480139,,Point
55.799892,37.480139,,Point
55.799892,37.480139,,Point
55.723263,37.470365,,Point
55.602617,37.584514,,Point
55.602617,37.584514,,Point
55.602617,37.584514,,Point
55.602617,37.584514,,Point
55.602617,37.584514,,Point
55.604722,37.708787,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.681757,37.524848,,Point
55.797594,37.505157,,Point
55.797594,37.505157,,Point
55.879556,37.533697,,Point
55.879556,37.533697,,Point
55.879556,37.533697,,Point
55.879556,37.533697,,Point
55.879556,37.533697,,Point
55.879556,37.533697,,Point
55.795813,37.777967,,Point
55.865596,37.556253,,Point
55.865596,37.556253,,Point
55.865596,37.556253,,Point
55.865596,37.556253,,Point
55.865596,37.556253,,Point
55.865596,37.556253,,Point
55.865596,37.556253,,Point
55.865596,37.556253,,Point
55.865596,37.556253,,Point
55.865596,37.556253,,Point
55.695225,37.742106,,Point
55.841544,37.530984,,Point
55.841544,37.530984,,Point
55.841544,37.530984,,Point
55.841544,37.530984,,Point
55.841544,37.530984,,Point
55.841544,37.530984,,Point
55.841544,37.530984,,Point
55.841544,37.530984,,Point
55.744019,37.866558,,Point
55.764734,37.833887,,Point
55.764734,37.833887,,Point
55.764734,37.833887,,Point
55.764734,37.833887,,Point
55.764734,37.833887,,Point
55.756852,37.806479,,Point
55.780264,37.827212,,Point
55.796314,37.768229,,Point
55.863343,37.586958,,Point
55.826483,37.601367,,Point
55.826483,37.601367,,Point
55.826483,37.601367,,Point
55.824314,37.76539,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.887569,37.647163,,Point
55.887569,37.647163,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.759638,37.804629,,Point
55.759638,37.804629,,Point
55.759638,37.804629,,Point
55.759638,37.804629,,Point
55.855083,37.660054,,Point
55.862894,37.673259,,Point
55.862894,37.673259,,Point
55.862894,37.673259,,Point
55.862894,37.673259,,Point
55.867556,37.603361,,Point
55.868299,37.618947,,Point
55.868299,37.618947,,Point
55.868299,37.618947,,Point
55.596457,37.656263,,Point
55.596457,37.656263,,Point
55.596457,37.656263,,Point
55.596457,37.656263,,Point
55.596457,37.656263,,Point
55.740563,37.861878,,Point
55.740563,37.861878,,Point
55.740563,37.861878,,Point
55.740563,37.861878,,Point
55.617612,37.730446,,Point
55.617612,37.730446,,Point
55.617612,37.730446,,Point
55.617612,37.730446,,Point
55.676585,37.634092,,Point
55.710002,37.662722,,Point
55.710002,37.662722,,Point
55.710002,37.662722,,Point
55.633333,37.664177,,Point
55.633333,37.664177,,Point
55.633333,37.664177,,Point
55.877531,37.53526,,Point
55.877531,37.53526,,Point
55.641503,37.616755,,Point
55.641503,37.616755,,Point
55.601442,37.71053,,Point
55.601442,37.71053,,Point
55.601442,37.71053,,Point
55.601442,37.71053,,Point
55.605139,37.734776,,Point
55.605139,37.734776,,Point
55.605139,37.734776,,Point
55.666767,37.620366,,Point
55.666767,37.620366,,Point
55.612411,37.597172,,Point
55.744019,37.866558,,Point
55.744019,37.866558,,Point
55.744019,37.866558,,Point
55.744019,37.866558,,Point
55.744019,37.866558,,Point
55.744019,37.866558,,Point
55.744019,37.866558,,Point
55.50417,37.594315,,Point
55.50417,37.594315,,Point
55.50417,37.594315,,Point
55.50417,37.594315,,Point
55.50417,37.594315,,Point
55.707152,37.658877,,Point
55.707152,37.658877,,Point
55.69519,37.738629,,Point
55.69519,37.738629,,Point
55.69519,37.738629,,Point
55.587667,37.673537,,Point
55.691242,37.811078,,Point
55.643658,37.709901,,Point
55.845805,37.520536,,Point
55.861838,37.663198,,Point
55.593029,37.606388,,Point
55.593029,37.606388,,Point
55.593029,37.606388,,Point
55.86602,37.650253,,Point
55.86602,37.650253,,Point
55.86602,37.650253,,Point
55.602617,37.584514,,Point
55.602617,37.584514,,Point
55.758554,37.799239,,Point
55.758554,37.799239,,Point
55.596035,37.611769,,Point
55.737157,37.433445,,Point
55.737157,37.433445,,Point
55.737157,37.433445,,Point
55.737157,37.433445,,Point
55.724753,37.467302,,Point
55.724753,37.467302,,Point
55.724753,37.467302,,Point
55.724753,37.467302,,Point
55.724753,37.467302,,Point
55.724753,37.467302,,Point
55.548721,37.57068,,Point
55.69903,37.938711,,Point
55.69903,37.938711,,Point
55.69903,37.938711,,Point
55.69903,37.938711,,Point
55.69903,37.938711,,Point
55.859418,37.427875,,Point
55.986229,37.162746,,Point
55.986229,37.162746,,Point
55.831853,37.349677,,Point
55.831853,37.349677,,Point
55.831853,37.349677,,Point
55.831853,37.349677,,Point
55.831853,37.349677,,Point
55.831853,37.349677,,Point
55.831853,37.349677,,Point
55.831853,37.349677,,Point
55.831853,37.349677,,Point
55.783397,37.635098,,Point
55.519886,37.345131,,Point
55.581739,37.691243,,Point
55.594011,37.607889,,Point
55.745706,37.500908,,Point
55.708922,37.888962,,Point
55.759638,37.804629,,Point
55.73704,37.852563,,Point
55.73704,37.852563,,Point
55.73704,37.852563,,Point
55.73704,37.852563,,Point
55.73704,37.852563,,Point
55.73704,37.852563,,Point
55.73704,37.852563,,Point
55.73704,37.852563,,Point
55.723247,37.563521,,Point
55.723247,37.563521,,Point
55.723247,37.563521,,Point
55.723247,37.563521,,Point
55.825441,37.758725,,Point
55.825441,37.758725,,Point
55.738875,37.546722,,Point
55.738875,37.546722,,Point
55.738875,37.546722,,Point
55.738875,37.546722,,Point
55.867556,37.603361,,Point
55.845132,37.483247,,Point
55.850995,37.410187,,Point
55.550606,37.569423,,Point
55.790767,37.687946,,Point
55.790767,37.687946,,Point
55.790767,37.687946,,Point
55.790767,37.687946,,Point
55.790767,37.687946,,Point
55.790767,37.687946,,Point
55.688299,37.855177,,Point
55.688299,37.855177,,Point
55.688299,37.855177,,Point
55.688299,37.855177,,Point
55.688299,37.855177,,Point
55.688299,37.855177,,Point
55.688299,37.855177,,Point
55.688299,37.855177,,Point
55.688299,37.855177,,Point
55.688299,37.855177,,Point
55.688299,37.855177,,Point
55.688299,37.855177,,Point
55.742924,37.852599,,Point
55.742924,37.852599,,Point
55.742924,37.852599,,Point
55.627138,37.591737,,Point
55.627138,37.591737,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.877183,37.652481,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.764075,37.609164,,Point
55.757369,37.557807,,Point
55.757369,37.557807,,Point
55.852864,37.418712,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.741764,37.520348,,Point
55.670087,37.647738,,Point
55.594056,37.598115,,Point
55.800666,37.504106,,Point
55.69519,37.738629,,Point
55.69519,37.738629,,Point
55.632438,37.748412,,Point
55.888442,37.669531,,Point
55.888442,37.669531,,Point
55.655783,37.744576,,Point
55.87943,37.713468,,Point
55.87943,37.713468,,Point
55.87943,37.713468,,Point
55.874526,37.698169,,Point
55.874526,37.698169,,Point
55.874526,37.698169,,Point
55.888972,37.655553,,Point
55.98508,37.158722,,Point
55.98508,37.158722,,Point
55.864217,37.682152,,Point
55.843085,37.494449,,Point
55.883308,37.536275,,Point
55.883308,37.536275,,Point
55.797999,37.623483,,Point
55.738875,37.546722,,Point
55.870077,37.712318,,Point
55.590938,37.613233,,Point
55.590938,37.613233,,Point
55.590938,37.613233,,Point
55.763209,37.410583,,Point
55.741115,37.413682,,Point
55.741115,37.413682,,Point
55.67727,37.577094,,Point
55.982935,37.188133,,Point
55.766192,37.564051,,Point
55.766192,37.564051,,Point
55.817021,37.826215,,Point
55.506903,37.569548,,Point
55.519886,37.345131,,Point
55.994975,37.192894,,Point
55.899875,37.393371,,Point
55.831853,37.349677,,Point
55.831853,37.349677,,Point
55.831853,37.349677,,Point
55.776765,37.4902,,Point
55.872526,37.544575,,Point
55.872526,37.544575,,Point
55.872526,37.544575,,Point
55.890467,37.537721,,Point
55.746122,37.405094,,Point
55.746122,37.405094,,Point
55.876021,37.554699,,Point
55.856538,37.349452,,Point
55.503553,37.599795,,Point
55.503553,37.599795,,Point
55.503553,37.599795,,Point
55.503553,37.599795,,Point
55.804769,37.408454,,Point
55.864631,37.557035,,Point
55.864631,37.557035,,Point
55.717741,37.42288,,Point
55.616676,37.497063,,Point
55.697072,37.815705,,Point
55.859418,37.427875,,Point
55.874496,37.541296,,Point
55.874496,37.541296,,Point
55.874496,37.541296,,Point
55.803494,37.809309,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.98717,37.149748,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.712071,37.760827,,Point
55.801313,37.634326,,Point
55.801313,37.634326,,Point
55.801313,37.634326,,Point
55.801313,37.634326,,Point
55.801313,37.634326,,Point
55.615843,37.728092,,Point
55.639781,37.612326,,Point
55.639781,37.612326,,Point
55.639781,37.612326,,Point
55.713131,37.411131,,Point
55.887932,37.617294,,Point
55.705594,37.454861,,Point
55.705594,37.454861,,Point
55.705594,37.454861,,Point
55.705594,37.454861,,Point
55.705594,37.454861,,Point
55.705594,37.454861,,Point
55.705594,37.454861,,Point
55.69519,37.738629,,Point
55.69519,37.738629,,Point
55.60815,37.610431,,Point
55.648748,37.759964,,Point
55.879556,37.533697,,Point
55.838384,37.416125,,Point
55.696387,37.739528,,Point
55.696387,37.739528,,Point
55.839699,37.539248,,Point
55.874243,37.549444,,Point
55.874243,37.549444,,Point
55.813344,37.400243,,Point
55.813344,37.400243,,Point
55.813344,37.400243,,Point
55.813344,37.400243,,Point
55.823904,37.764043,,Point
55.772416,37.4743,,Point
55.772416,37.4743,,Point
55.70004,37.747639,,Point
55.691242,37.811078,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.867703,37.644405,,Point
55.867703,37.644405,,Point
55.867703,37.644405,,Point
55.867703,37.644405,,Point
55.867703,37.644405,,Point
55.867703,37.644405,,Point
55.867703,37.644405,,Point
55.897236,37.630715,,Point
55.897236,37.630715,,Point
55.873829,37.645249,,Point
55.847235,37.343236,,Point
55.847235,37.343236,,Point
55.847235,37.343236,,Point
55.847235,37.343236,,Point
55.686234,37.533328,,Point
55.696996,37.746975,,Point
55.51432,37.565883,,Point
55.644196,37.722792,,Point
55.644196,37.722792,,Point
55.644196,37.722792,,Point
55.644196,37.722792,,Point
55.644196,37.722792,,Point
55.881773,37.644549,,Point
55.881773,37.644549,,Point
55.881773,37.644549,,Point
55.881773,37.644549,,Point
55.881773,37.644549,,Point
55.881773,37.644549,,Point
55.881773,37.644549,,Point
55.881773,37.644549,,Point
55.858402,37.586356,,Point
55.644476,37.328009,,Point
55.644476,37.328009,,Point
55.644476,37.328009,,Point
55.644476,37.328009,,Point
55.644476,37.328009,,Point
55.644476,37.328009,,Point
55.644476,37.328009,,Point
55.644476,37.328009,,Point
55.781595,37.46317,,Point
55.781595,37.46317,,Point
55.781595,37.46317,,Point
55.781595,37.46317,,Point
55.857291,37.563332,,Point
55.613687,37.713773,,Point
55.613687,37.713773,,Point
55.6322,37.795888,,Point
55.6322,37.795888,,Point
55.6322,37.795888,,Point
55.991893,37.214382,,Point
55.991893,37.214382,,Point
55.991893,37.214382,,Point
55.991893,37.214382,,Point
55.991893,37.214382,,Point
55.991893,37.214382,,Point
55.663294,37.47033,,Point
55.663294,37.47033,,Point
55.609853,37.752975,,Point
55.609853,37.752975,,Point
55.504899,37.594567,,Point
55.504899,37.594567,,Point
55.573576,37.486311,,Point
55.573576,37.486311,,Point
55.573576,37.486311,,Point
55.573576,37.486311,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.752242,37.560547,,Point
55.752242,37.560547,,Point
55.487912,37.296443,,Point
55.69109,37.542958,,Point
55.714049,37.795088,,Point
55.714049,37.795088,,Point
55.644999,37.36723,,Point
55.644999,37.36723,,Point
55.70004,37.747639,,Point
55.70004,37.747639,,Point
55.763341,37.713719,,Point
55.763341,37.713719,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.78973,37.807315,,Point
55.846785,37.586221,,Point
55.846785,37.586221,,Point
55.834785,37.519602,,Point
55.834785,37.519602,,Point
55.539966,37.539365,,Point
55.539966,37.539365,,Point
55.833562,37.504915,,Point
55.833562,37.504915,,Point
55.833562,37.504915,,Point
55.833562,37.504915,,Point
55.833562,37.504915,,Point
55.833562,37.504915,,Point
55.776644,37.827491,,Point
55.901122,37.585296,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.590073,37.644082,,Point
55.824506,37.601582,,Point
55.824506,37.601582,,Point
55.773398,37.494521,,Point
55.773398,37.494521,,Point
55.773398,37.494521,,Point
55.773398,37.494521,,Point
55.773398,37.494521,,Point
55.773398,37.494521,,Point
55.773398,37.494521,,Point
55.773398,37.494521,,Point
55.773398,37.494521,,Point
55.773398,37.494521,,Point
55.773398,37.494521,,Point
55.71765,37.89526,,Point
55.71765,37.89526,,Point
55.71765,37.89526,,Point
55.71765,37.89526,,Point
55.71765,37.89526,,Point
55.71765,37.89526,,Point
55.71765,37.89526,,Point
55.71765,37.89526,,Point
55.71765,37.89526,,Point
55.71236,37.882566,,Point
55.71236,37.882566,,Point
55.795641,37.386921,,Point
55.795641,37.386921,,Point
55.795641,37.386921,,Point
55.539966,37.539365,,Point
55.539966,37.539365,,Point
55.98717,37.149748,,Point
55.622736,37.304815,,Point
55.622736,37.304815,,Point
55.784091,37.69074,,Point
55.784091,37.69074,,Point
55.784091,37.69074,,Point
55.784091,37.69074,,Point
55.784091,37.69074,,Point
55.674595,37.497548,,Point
55.674595,37.497548,,Point
55.674595,37.497548,,Point
55.71765,37.89526,,Point
55.645878,37.747379,,Point
55.645878,37.747379,,Point
55.645878,37.747379,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.876566,37.560682,,Point
55.876566,37.560682,,Point
55.876566,37.560682,,Point
55.596457,37.656263,,Point
55.566318,37.571956,,Point
55.566318,37.571956,,Point
55.566318,37.571956,,Point
55.655783,37.744576,,Point
55.655783,37.744576,,Point
55.655783,37.744576,,Point
55.76053,37.743372,,Point
55.703748,37.820538,,Point
55.547825,37.527301,,Point
55.547825,37.527301,,Point
55.758266,37.400432,,Point
55.758266,37.400432,,Point
55.842565,37.379186,,Point
55.842565,37.379186,,Point
55.842565,37.379186,,Point
55.842565,37.379186,,Point
55.70004,37.747639,,Point
55.70004,37.747639,,Point
55.604722,37.708787,,Point
55.77791,37.613898,,Point
55.616249,37.42642,,Point
55.846785,37.586221,,Point
55.846785,37.586221,,Point
55.846785,37.586221,,Point
55.550606,37.569423,,Point
55.550606,37.569423,,Point
55.655651,37.575109,,Point
55.869016,37.555274,,Point
55.609233,37.529412,,Point
55.609233,37.529412,,Point
55.631727,37.794621,,Point
55.864217,37.682152,,Point
55.864217,37.682152,,Point
55.876566,37.560682,,Point
55.876566,37.560682,,Point
55.593176,37.611104,,Point
55.705285,37.574471,,Point
55.705285,37.574471,,Point
55.705285,37.574471,,Point
55.857291,37.563332,,Point
55.857291,37.563332,,Point
55.857291,37.563332,,Point
55.870157,37.481415,,Point
55.901808,37.552274,,Point
55.901808,37.552274,,Point
55.901808,37.552274,,Point
55.79891,37.799823,,Point
55.662963,37.528217,,Point
55.602225,37.616207,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.634207,37.512667,,Point
55.61841,37.756578,,Point
55.645553,37.495779,,Point
55.645553,37.495779,,Point
55.852895,37.44082,,Point
55.885014,37.643615,,Point
55.883308,37.536275,,Point
55.883308,37.536275,,Point
55.663294,37.47033,,Point
55.663294,37.47033,,Point
55.663294,37.47033,,Point
55.663294,37.47033,,Point
55.986229,37.162746,,Point
55.659312,37.492527,,Point
55.659312,37.492527,,Point
55.641503,37.616755,,Point
55.894429,37.577696,,Point
55.57547,37.669037,,Point
55.57547,37.669037,,Point
55.80103,37.766998,,Point
55.80103,37.766998,,Point
55.80103,37.766998,,Point
55.80103,37.766998,,Point
55.82848,37.448042,,Point
55.82848,37.448042,,Point
55.807602,37.464994,,Point
55.807602,37.464994,,Point
55.807602,37.464994,,Point
55.807602,37.464994,,Point
55.847235,37.343236,,Point
55.847235,37.343236,,Point
55.847235,37.343236,,Point
55.616676,37.497063,,Point
55.616676,37.497063,,Point
55.71411,37.735027,,Point
55.71411,37.735027,,Point
55.685046,37.600046,,Point
55.685046,37.600046,,Point
55.772887,37.478765,,Point
55.772887,37.478765,,Point
55.772887,37.478765,,Point
55.772887,37.478765,,Point
55.662963,37.528217,,Point
55.662963,37.528217,,Point
55.662963,37.528217,,Point
55.662963,37.528217,,Point
55.662963,37.528217,,Point
55.662963,37.528217,,Point
55.73704,37.852563,,Point
55.73704,37.852563,,Point
55.745478,37.761608,,Point
55.891734,37.58128,,Point
55.876021,37.554699,,Point
55.618995,37.664006,,Point
55.618995,37.664006,,Point
55.618995,37.664006,,Point
55.618995,37.664006,,Point
55.618995,37.664006,,Point
55.584792,37.651592,,Point
55.856518,37.664087,,Point
55.856518,37.664087,,Point
55.856518,37.664087,,Point
55.856684,37.439778,,Point
55.856684,37.439778,,Point
55.856684,37.439778,,Point
55.856684,37.439778,,Point
55.856684,37.439778,,Point
55.856684,37.439778,,Point
55.856684,37.439778,,Point
55.810243,37.812112,,Point
55.810243,37.812112,,Point
55.810243,37.812112,,Point
55.810243,37.812112,,Point
55.810243,37.812112,,Point
55.810243,37.812112,,Point
55.810243,37.812112,,Point
55.903973,37.591297,,Point
55.792746,37.811087,,Point
55.792746,37.811087,,Point
55.792746,37.811087,,Point
55.792746,37.811087,,Point
55.792746,37.811087,,Point
55.868627,37.60434,,Point
55.868627,37.60434,,Point
55.868627,37.60434,,Point
55.868627,37.60434,,Point
55.868627,37.60434,,Point
55.809707,37.450297,,Point
55.867561,37.568237,,Point
55.632438,37.748412,,Point
55.78643,37.455031,,Point
55.721579,37.816513,,Point
55.721579,37.816513,,Point
55.534408,37.531038,,Point
55.737583,37.704448,,Point
55.737583,37.704448,,Point
55.643343,37.722702,,Point
55.643343,37.722702,,Point
55.643343,37.722702,,Point
55.643343,37.722702,,Point
55.622873,37.650469,,Point
55.694205,37.566503,,Point
55.71515,37.735512,,Point
55.882177,37.541198,,Point
55.882177,37.541198,,Point
55.882177,37.541198,,Point
55.826893,37.598555,,Point
55.891734,37.58128,,Point
55.891734,37.58128,,Point
55.606563,37.591485,,Point
55.606563,37.591485,,Point
55.606563,37.591485,,Point
55.606563,37.591485,,Point
55.606563,37.591485,,Point
55.606563,37.591485,,Point
55.618542,37.732072,,Point
